dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1715619600,2024-05-13 17:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,18.02,10000,12.25,17.68,17.33,18.46,1005,,,69,4.47,146,6.71,,,,,75,803,Clouds,broken clouds,04d
1715623200,2024-05-13 18:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,17.74,10000,12.42,17.42,16.78,18.49,1004,,,71,4.92,199,8.94,,,,,75,803,Clouds,broken clouds,04d
1715626800,2024-05-13 19:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,17.4,10000,12.52,17.1,16.78,17.94,1004,,,73,5.14,140,,,,,,96,804,Clouds,overcast clouds,04d
1715630400,2024-05-13 20:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,17.07,10000,12.61,16.79,16.22,17.6,1004,,,75,4.12,140,,,,,,97,804,Clouds,overcast clouds,04n
1715634000,2024-05-13 21:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.83,10000,12.78,16.58,16.23,17.6,1004,,,77,2.57,130,,,,,,100,804,Clouds,overcast clouds,04n
1715637600,2024-05-13 22:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.33,10000,12.49,16.06,15.67,17.05,1004,,,78,3.6,120,,,,,,100,804,Clouds,overcast clouds,04n
1715641200,2024-05-13 23:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.59,10000,12.74,16.34,15.11,17.05,1003,,,78,3.6,110,,0.13,,,,100,500,Rain,light rain,10n
1715644800,2024-05-14 00:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.22,10000,12.77,15.99,15.11,17.05,1002,,,80,4.63,100,,0.17,,,,100,500,Rain,light rain,10n
1715648400,2024-05-14 01:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,15.66,10000,12.6,15.42,14.55,16.49,1001,,,82,4.63,90,,0.2,,,,100,500,Rain,light rain,10n
1715652000,2024-05-14 02:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,15.43,10000,12.74,15.22,14.55,15.94,1001,,,84,3.6,90,,0.32,,,,40,500,Rain,light rain,10n
1715655600,2024-05-14 03:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,15.1,6000,12.78,14.91,14.55,15.64,1001,,,86,2.57,80,,0.49,,,,75,500,Rain,light rain,10n
1715659200,2024-05-14 04:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.78,5000,13.16,14.66,14,15.38,1000,,,90,2.06,120,,1.15,,,,75,501,Rain,moderate rain,10n
1715662800,2024-05-14 05:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.49,5000,12.87,14.34,14,14.94,1000,,,90,2.57,130,,1.02,,,,20,501,Rain,moderate rain,10d
1715666400,2024-05-14 06:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.18,6000,13.07,14.08,13.44,14.94,1000,,,93,2.57,110,,0.51,,,,75,500,Rain,light rain,10d
1715670000,2024-05-14 07:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.01,10000,12.73,13.87,13.44,14.94,1000,,,92,3.6,140,,0.84,,,,20,500,Rain,light rain,10d
1715673600,2024-05-14 08:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.16,10000,12.88,14.03,13.44,15.16,1001,,,92,3.13,96,6.26,1.27,,,,100,501,Rain,moderate rain,10d
1715677200,2024-05-14 09:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.37,10000,12.75,14.21,13.95,15.16,1001,,,90,3.6,190,,0.25,,,,75,500,Rain,light rain,10d
1715680800,2024-05-14 10:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.8,10000,12.66,14.61,14.27,15.72,1001,,,87,3.6,190,,0.25,,,,40,500,Rain,light rain,10d
1715684400,2024-05-14 11:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,15.56,10000,12.87,15.36,15.13,16.27,1001,,,84,3.09,160,,,,,,75,500,Rain,light rain,10d
1715688000,2024-05-14 12:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,15.99,10000,12.55,15.73,15.12,16.83,1002,,,80,4.12,150,,0.11,,,,40,500,Rain,light rain,10d
1715691600,2024-05-14 13:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.1,10000,11.47,15.7,15.69,16.49,1002,,,74,4.47,116,7.6,0.18,,,,75,500,Rain,light rain,10d
1715695200,2024-05-14 14:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.61,10000,11.76,16.23,15.94,17.05,1002,,,73,3.6,170,,0.18,,,,100,500,Rain,light rain,10d
1715698800,2024-05-14 15:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.82,10000,12.37,16.52,15.94,17.86,1002,,,75,4.12,170,,0.25,,,,75,500,Rain,light rain,10d
1715702400,2024-05-14 16:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.55,10000,12.11,16.22,15.94,17.28,1002,,,75,4.12,150,,,,,,75,803,Clouds,broken clouds,04d
1715706000,2024-05-14 17:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.56,10000,11.91,16.2,15.94,17.28,1002,,,74,4.63,140,,,,,,20,801,Clouds,few clouds,02d
1715709600,2024-05-14 18:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.47,10000,12.03,16.13,15.69,17.6,1003,,,75,5.14,120,,,,,,40,802,Clouds,scattered clouds,03d
1715713200,2024-05-14 19:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,15.58,10000,12.15,15.28,14.94,16.75,1003,,,80,3.6,110,,,,,,20,801,Clouds,few clouds,02d
1715716800,2024-05-14 20:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,15.23,10000,12.18,14.95,14.66,15.94,1003,,,82,4.12,110,,,,,,20,801,Clouds,few clouds,02n
1715720400,2024-05-14 21:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.66,10000,12.17,14.4,13.94,15.38,1003,,,85,4.12,110,,,,,,20,801,Clouds,few clouds,02n
1715724000,2024-05-14 22:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.15,10000,12.37,13.94,13.44,15.08,1003,,,89,4.63,110,,0.25,,,,75,500,Rain,light rain,10n
1715727600,2024-05-14 23:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14,8000,12.39,13.81,13.44,14.52,1003,,,90,3.6,110,,0.89,,,,20,500,Rain,light rain,10n
1715731200,2024-05-15 00:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.98,10000,12.54,13.81,13.44,14.5,1003,,,91,3.6,100,,0.25,,,,75,500,Rain,light rain,10n
1715734800,2024-05-15 01:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.97,10000,12.36,13.77,13.44,14.27,1003,,,90,3.09,100,,,,,,40,802,Clouds,scattered clouds,03n
1715738400,2024-05-15 02:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.97,10000,12.53,13.8,13.44,14.27,1003,,,91,3.09,80,,,,,,75,803,Clouds,broken clouds,04n
1715742000,2024-05-15 03:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.88,10000,12.44,13.7,12.89,14.27,1003,,,91,3.09,100,,,,,,20,801,Clouds,few clouds,02n
1715745600,2024-05-15 04:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.69,10000,12.08,13.46,12.89,14.27,1003,,,90,2.68,162,5.36,,,,,99,804,Clouds,overcast clouds,04n
1715749200,2024-05-15 05:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.35,10000,11.75,13.09,12.33,13.85,1004,,,90,2.57,110,,,,,,100,804,Clouds,overcast clouds,04d
1715752800,2024-05-15 06:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.56,10000,11.78,13.3,12.33,14.05,1004,,,89,2.68,131,4.02,,,,,20,801,Clouds,few clouds,02d
1715756400,2024-05-15 07:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.27,10000,12.14,14.02,13.94,15.16,1004,,,87,2.57,110,,,,,,75,803,Clouds,broken clouds,04d
1715760000,2024-05-15 08:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,15.36,10000,12.49,15.12,15.12,16.78,1005,,,83,3.6,130,,0.25,,,,75,500,Rain,light rain,10d
1715763600,2024-05-15 09:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,17.14,10000,12.47,16.84,15.94,18.71,1005,,,74,3.09,140,,0.11,,,,75,500,Rain,light rain,10d
1715767200,2024-05-15 10:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,17.73,10000,11.98,17.36,16.8,19.27,1005,,,69,4.02,115,4.92,,,,,75,803,Clouds,broken clouds,04d
1715770800,2024-05-15 11:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,18.9,10000,11.71,18.49,18.14,20.16,1005,,,63,4.63,110,,,,,,20,801,Clouds,few clouds,02d
1715774400,2024-05-15 12:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,20.05,10000,11.8,19.65,18.94,21.49,1005,,,59,3.6,140,,,,,,75,803,Clouds,broken clouds,04d
1715778000,2024-05-15 13:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,19.04,10000,10.34,18.49,18.46,21.73,1005,,,57,4.63,130,,,,,,40,802,Clouds,scattered clouds,03d
1715781600,2024-05-15 14:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,19.67,10000,10.39,19.13,19.02,21.17,1005,,,55,4.63,140,,,,,,20,801,Clouds,few clouds,02d
1715785200,2024-05-15 15:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,20.67,10000,10.76,20.18,19.66,21.49,1005,,,53,4.12,120,,,,,,75,803,Clouds,broken clouds,04d
1715788800,2024-05-15 16:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,20.77,10000,10.28,20.23,19.94,21.49,1005,,,51,4.63,140,,,,,,40,802,Clouds,scattered clouds,03d
1715792400,2024-05-15 17:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,19.7,10000,9,19.03,19.02,20.78,1005,,,50,3.6,170,,,,,,71,803,Clouds,broken clouds,04d
1715796000,2024-05-15 18:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,19.44,10000,8.76,18.75,18.44,20.38,1005,,,50,4.12,140,,,,,,86,804,Clouds,overcast clouds,04d
1715799600,2024-05-15 19:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,18.48,10000,8.45,17.74,16.78,18.95,1006,,,52,3.09,120,,,,,,89,804,Clouds,overcast clouds,04d
1715803200,2024-05-15 20:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.71,10000,10.33,16.16,15.64,17.35,1006,,,66,5.14,90,,,,,,84,803,Clouds,broken clouds,04n
1715806800,2024-05-15 21:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.75,10000,11.71,14.42,13.46,15.94,1006,,,82,3.6,90,,,,,,81,803,Clouds,broken clouds,04n
1715810400,2024-05-15 22:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.95,10000,11.82,13.67,12.91,14.96,1006,,,87,3.09,90,,,,,,75,803,Clouds,broken clouds,04n
1715814000,2024-05-15 23:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.42,7000,11.65,13.14,12.9,14.4,1007,,,89,3.09,70,,,,,,73,803,Clouds,broken clouds,04n
1715817600,2024-05-16 00:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.06,4900,11.63,12.8,11.27,13.85,1006,,,91,1.54,50,,,,,,77,721,Haze,haze,50n
1715821200,2024-05-16 01:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,12.67,4800,11.41,12.39,11.23,13.29,1006,,,92,1.79,15,1.79,,,,,20,721,Haze,haze,50n
1715824800,2024-05-16 02:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,12.22,4000,11.12,11.93,11.49,12.74,1006,,,93,1.54,60,,,,,,96,721,Haze,haze,50n
1715828400,2024-05-16 03:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,12.11,3600,11.17,11.83,10.12,12.94,1005,,,94,2.06,70,,,,,,75,721,Haze,haze,50n
1715832000,2024-05-16 04:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,12.05,900,11.11,11.77,10.94,12.35,1005,,,94,1.54,10,,,,,,100,741,Fog,fog,50n
1715835600,2024-05-16 05:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,11.95,300,11.18,11.68,10.62,12.44,1005,,,95,1.54,350,,,,,,100,741,Fog,fog,50d
1715839200,2024-05-16 06:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,12.08,1900,11.3,11.82,10.94,13,1005,,,95,1.03,0,,,,,,100,701,Mist,mist,50d
1715842800,2024-05-16 07:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,12.46,4400,11.52,12.22,11.94,13.55,1005,,,94,0.89,12,1.34,0.37,,,,75,310,Drizzle,light intensity drizzle rain,09d
1715842800,2024-05-16 07:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,12.46,4400,11.52,12.22,11.94,13.55,1005,,,94,0.89,12,1.34,0.37,,,,75,500,Rain,light rain,10d
1715846400,2024-05-16 08:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.19,4800,12.08,12.99,12.91,15.08,1006,,,93,0.89,103,1.34,0.58,,,,75,310,Drizzle,light intensity drizzle rain,09d
1715846400,2024-05-16 08:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.19,4800,12.08,12.99,12.91,15.08,1006,,,93,0.89,103,1.34,0.58,,,,75,500,Rain,light rain,10d
1715850000,2024-05-16 09:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.14,5000,12.69,13.99,13.69,15.62,1006,,,91,1.03,0,,0.81,,,,75,500,Rain,light rain,10d
1715850000,2024-05-16 09:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.14,5000,12.69,13.99,13.69,15.62,1006,,,91,1.03,0,,0.81,,,,75,300,Drizzle,light intensity drizzle,09d
1715853600,2024-05-16 10:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.45,8000,12.49,14.25,13.94,15.72,1005,,,88,1.03,0,,0.88,,,,75,500,Rain,light rain,10d
1715857200,2024-05-16 11:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,15.54,10000,13.03,15.37,14.94,16.22,1005,,,85,1.03,0,,0.25,,,,40,500,Rain,light rain,10d
1715860800,2024-05-16 12:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.34,10000,12.89,16.12,15.78,16.49,1005,,,80,0.51,0,,0.27,,,,100,500,Rain,light rain,10d
1715864400,2024-05-16 13:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.24,10000,13.54,16.11,16.24,16.94,1005,,,84,2.68,320,3.58,0.29,,,,99,500,Rain,light rain,10d
1715868000,2024-05-16 14:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,17.34,10000,14.24,17.27,15.94,17.35,1005,,,82,4.12,250,,0.31,,,,40,500,Rain,light rain,10d
1715871600,2024-05-16 15:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.93,10000,12.06,16.58,16.8,17.94,1004,,,73,3.6,230,,0.59,,,,86,500,Rain,light rain,10d
1715875200,2024-05-16 16:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.92,10000,12.26,16.6,16.18,17.44,1004,,,74,2.57,230,,0.2,,,,79,500,Rain,light rain,10d
1715878800,2024-05-16 17:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.81,10000,12.15,16.48,15.67,17.34,1005,,,74,2.57,250,,0.31,,,,87,500,Rain,light rain,10d
1715882400,2024-05-16 18:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.55,10000,12.11,16.22,15.12,17.38,1005,,,75,2.06,230,,,,,,92,804,Clouds,overcast clouds,04d
1715886000,2024-05-16 19:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,15.93,10000,12.1,15.62,14.25,16.63,1005,,,78,4.63,210,,,,,,83,803,Clouds,broken clouds,04d
1715889600,2024-05-16 20:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.89,10000,12.03,14.6,13.69,15.38,1006,,,83,3.6,220,,0.15,,,,100,500,Rain,light rain,10n
1715893200,2024-05-16 21:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.88,10000,12.38,14.64,13.44,15.38,1006,,,85,2.57,220,,,,,,38,500,Rain,light rain,10n
1715896800,2024-05-16 22:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.6,10000,12.29,14.36,12.89,15.13,1007,,,86,2.06,200,,,,,,55,803,Clouds,broken clouds,04n
1715900400,2024-05-16 23:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.81,10000,11.86,13.54,12.58,14.51,1007,,,88,2.57,220,,,,,,21,801,Clouds,few clouds,02n
1715904000,2024-05-17 00:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.13,10000,11.19,12.8,11.79,14.27,1007,,,88,1.79,228,1.79,,,,,4,800,Clear,sky is clear,01n
1715907600,2024-05-17 01:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,12.17,10000,10.75,11.82,10.68,13.29,1007,,,91,2.06,240,,,,,,2,800,Clear,sky is clear,01n
1715911200,2024-05-17 02:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,11.85,10000,10.59,11.49,10.64,12.6,1008,,,92,2.06,220,,,,,,100,804,Clouds,overcast clouds,04n
1715914800,2024-05-17 03:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,11.4,10000,10.31,11.02,9.55,11.94,1008,,,93,1.54,220,,,,,,100,804,Clouds,overcast clouds,04n
1715918400,2024-05-17 04:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,10.46,10000,9.06,9.94,9,11.07,1008,,,91,1.54,210,,,,,,100,804,Clouds,overcast clouds,04n
1715922000,2024-05-17 05:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,10.3,10000,9.06,9.79,8.41,10.94,1008,,,92,1.03,210,,,,,,100,804,Clouds,overcast clouds,04d
1715925600,2024-05-17 06:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,11.79,9000,10.86,11.48,10.22,12.05,1009,,,94,0.51,0,,,,,,100,804,Clouds,overcast clouds,04d
1715929200,2024-05-17 07:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,12.51,10000,11.25,12.22,11.78,13.94,1009,,,92,0.51,0,,0.25,,,,100,500,Rain,light rain,10d
1715932800,2024-05-17 08:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.47,10000,11.83,16.1,14.01,17.6,1009,,,74,1.03,0,,,,,,87,804,Clouds,overcast clouds,04d
1715936400,2024-05-17 09:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,18.27,10000,11.59,17.85,16.94,19.5,1010,,,65,1.03,0,,,,,,46,802,Clouds,scattered clouds,03d
1715940000,2024-05-17 10:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,19.51,10000,11.29,19.06,17.94,20.68,1010,,,59,2.06,50,,,,,,95,804,Clouds,overcast clouds,04d
1715943600,2024-05-17 11:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,20.32,10000,10.99,19.84,18.94,21.78,1010,,,55,1.79,209,3.13,,,,,20,801,Clouds,few clouds,02d
1715947200,2024-05-17 12:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,20.46,10000,10.57,19.95,18.94,21.79,1010,,,53,1.54,0,,,,,,95,804,Clouds,overcast clouds,04d
1715950800,2024-05-17 13:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,20.39,10000,10.78,19.89,19.94,21.83,1010,,,54,2.57,110,,,,,,77,803,Clouds,broken clouds,04d
1715954400,2024-05-17 14:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,21.52,10000,10.97,21.06,20.52,22.05,1010,,,51,2.06,170,,,,,,91,804,Clouds,overcast clouds,04d
1715958000,2024-05-17 15:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,21.54,10000,10.69,21.06,19.96,22.38,1010,,,50,1.54,40,,,,,,100,804,Clouds,overcast clouds,04d
1715961600,2024-05-17 16:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,20.88,10000,10.95,20.41,19.96,22.28,1011,,,53,2.06,60,,,,,,100,804,Clouds,overcast clouds,04d
1715965200,2024-05-17 17:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,20.73,10000,10.53,20.22,19.55,21.85,1011,,,52,0.89,16,1.34,,,,,100,804,Clouds,overcast clouds,04d
1715968800,2024-05-17 18:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,19.96,10000,11.46,19.53,19,20.62,1011,,,58,2.57,80,,,,,,100,804,Clouds,overcast clouds,04d
1715972400,2024-05-17 19:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,19.57,10000,11.09,19.1,18.44,19.94,1011,,,58,2.57,50,,,,,,20,801,Clouds,few clouds,02d
1715976000,2024-05-17 20:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,17.09,,12.83,16.84,16.78,17.84,1012,,,76,0.89,11,1.34,,,,,97,804,Clouds,overcast clouds,04n
1715979600,2024-05-17 21:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.44,,12.4,16.15,15.67,17.35,1012,,,77,0.89,71,1.79,,,,,100,804,Clouds,overcast clouds,04n
1715983200,2024-05-17 22:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,15.53,,12.29,15.25,14.82,16.8,1012,,,81,0.45,99,1.34,,,,,97,804,Clouds,overcast clouds,04n
1715986800,2024-05-17 23:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.75,,12.26,14.5,13.41,15.69,1012,,,85,0.45,305,0.89,,,,,71,803,Clouds,broken clouds,04n
1715990400,2024-05-18 00:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.29,10000,11.98,14.02,12.89,15.94,1012,,,86,0.51,0,,,,,,59,803,Clouds,broken clouds,04n
1715994000,2024-05-18 01:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.78,,11.83,13.51,12.33,14.8,1012,,,88,1.32,346,,,,,,95,804,Clouds,overcast clouds,04n
1715997600,2024-05-18 02:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.29,,11.35,12.97,11.78,14.8,1012,,,88,0.45,320,1.34,,,,,98,804,Clouds,overcast clouds,04n
1716001200,2024-05-18 03:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.05,,11.28,12.73,11.8,14.4,1012,,,89,1.34,17,2.24,,,,,99,804,Clouds,overcast clouds,04n
1716004800,2024-05-18 04:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.16,10000,11.39,12.86,11.22,13.94,1012,,,89,1.03,0,,,,,,100,804,Clouds,overcast clouds,04n
1716008400,2024-05-18 05:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.12,10000,11.52,12.84,11.78,13.94,1013,,,90,1.54,10,,,,,,100,804,Clouds,overcast clouds,04d
1716012000,2024-05-18 06:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,12.96,8000,11.53,12.69,12.35,14.11,1013,,,91,2.57,340,,,,,,20,801,Clouds,few clouds,02d
1716015600,2024-05-18 07:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.17,8000,11.4,12.87,12.6,14.55,1013,,,89,3.09,340,,,,,,75,803,Clouds,broken clouds,04d
1716019200,2024-05-18 08:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,13.61,7000,11.83,13.35,13.46,14.56,1013,,,89,2.57,340,,,,,,75,500,Rain,light rain,10d
1716022800,2024-05-18 09:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.63,10000,12.32,14.39,13.94,15.13,1014,,,86,2.57,30,,,,,,100,804,Clouds,overcast clouds,04d
1716026400,2024-05-18 10:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.65,10000,12.34,14.42,13.94,16.19,1014,,,86,3.09,40,,,,,,100,804,Clouds,overcast clouds,04d
1716030000,2024-05-18 11:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,15.3,10000,12.25,15.03,14.94,16.83,1014,,,82,2.57,30,,,,,,100,804,Clouds,overcast clouds,04d
1716033600,2024-05-18 12:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.32,10000,12.67,16.07,15.38,17.86,1014,,,79,1.79,40,3.58,,,,,100,804,Clouds,overcast clouds,04d
1716037200,2024-05-18 13:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,17.49,10000,13.42,17.31,16.47,18.97,1014,,,77,2.06,0,,,,,,100,804,Clouds,overcast clouds,04d
1716040800,2024-05-18 14:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,18.85,10000,13.7,18.67,17.6,20.16,1013,,,72,2.06,300,,,,,,100,804,Clouds,overcast clouds,04d
1716044400,2024-05-18 15:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,19.59,10000,13.97,19.43,18.29,20.69,1013,,,70,1.79,241,3.58,,,,,75,803,Clouds,broken clouds,04d
1716048000,2024-05-18 16:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,20.52,,13.96,20.35,19.27,21.24,1013,,,66,1.79,291,1.79,,,,,61,803,Clouds,broken clouds,04d
1716051600,2024-05-18 17:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,20.91,,14.09,20.75,19.82,21.85,1013,,,65,2.24,21,3.58,,,,,5,800,Clear,sky is clear,01d
1716055200,2024-05-18 18:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,19.94,10000,13.4,19.71,18.71,20.74,1013,,,66,2.57,20,,,,,,20,801,Clouds,few clouds,02d
1716058800,2024-05-18 19:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,18.76,10000,13.18,18.52,17.6,19.62,1013,,,70,2.68,46,3.58,,,,,19,801,Clouds,few clouds,02d
1716062400,2024-05-18 20:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,17,10000,12.74,16.74,16.24,17.94,1013,,,76,1.54,340,,,,,,15,801,Clouds,few clouds,02n
1716066000,2024-05-18 21:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,16.71,,12.66,16.45,15.67,17.03,1014,,,77,0.89,320,2.68,,,,,41,802,Clouds,scattered clouds,03n
1716069600,2024-05-18 22:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,15.62,10000,9.74,15.01,14.6,16.23,1014,,,68,2.57,350,,,,,,45,802,Clouds,scattered clouds,03n
1716073200,2024-05-18 23:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,14.45,10000,7.96,13.65,13.16,15.12,1014,,,65,3.09,350,,,,,,53,803,Clouds,broken clouds,04n
1716076800,2024-05-19 00:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,12.79,10000,7.87,12,11.78,13.94,1014,,,72,1.54,0,,,,,,55,803,Clouds,broken clouds,04n
1716080400,2024-05-19 01:00:00 +0000 UTC,3600,Custom location,51.5073,-0.122223,11.5,10000,7.99,10.77,10.08,12.94,1014,,,79,1.03,0,,,,,,40,802,Clouds,scattered clouds,03n
